OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,GEOID_Data,Census_Tra,County,County_ID,Region,ind_id,ind_defini,reportyear,race_eth_c,race_eth_n,geotype,geotypeval,F8,Tract_Num,geoname,county_nam,county_fip,region_nam,region_cod,strata_one,strata_o_1,strata_two,strata_t_1,numerator,denominato,estimate,ll_95ci,ul_95ci,se,rse,CA_decile,CA_RR,version,PCT_overcr,ObjectID,Shape_Leng,Shape__Area,Shape__Length
2850,06,111,003612,06111003612,36.12,14000US06111003612,06111003612,Ventura,06111,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06111003612,1,6111003612,36.12,Ventura,06111,Southern California,14,NA,NA,NA,NA,17,2033,0.8,0,3.54301450324,1.39949719553,174.93714944,NA,0.1,Mon Nov 06 12:46:42 2017,0.836202656173,7758,0.307902494799,13711914.046875,36433.7256631791
2851,06,019,007902,06019007902,79.02,14000US06019007902,06019007902,Fresno,06019,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019007902,1,6019007902,79.02,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,112,687,16.4,7.63789384334,25.1621061567,4.47046232483,27.258916615,NA,2.05,Mon Nov 06 12:46:42 2017,16.3027656477,875,2.50161148116,2804174086.70313,311321.686496761
2852,06,079,012505,06079012505,125.05,14000US06079012505,06079012505,San Luis Obispo,06079,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079012505,1,6079012505,125.05,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,44,1898,2.3,0.0837016738014,4.5162983262,1.13076445214,49.163671832,NA,0.2875,Mon Nov 06 12:46:42 2017,2.31822971549,6560,0.20748896922,12741628.5546875,25448.7177772379
2853,06,019,005410,06019005410,54.10,14000US06019005410,06019005410,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019005410,1,6019005410,54.1,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,119,1122,10.6,0,21.7733499141,5.70068873167,53.780082374,NA,1.325,Mon Nov 06 12:46:42 2017,10.6060606061,806,0.0470828165404,2030293.95703125,6043.2812365882
2854,06,079,010603,06079010603,106.03,14000US06079010603,06079010603,San Luis Obispo,06079,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079010603,1,6079010603,106.03,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,100,451,22.1,1.63931393964,42.5606860604,10.439125541,47.235862176,NA,2.7625,Mon Nov 06 12:46:42 2017,22.1729490022,6529,0.210863464372,16151756.484375,25171.3472245676
2855,06,079,012304,06079012304,123.04,14000US06079012304,06079012304,San Luis Obispo,06079,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079012304,1,6079012304,123.04,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,96,3329,2.9,0.118440077974,5.68155992203,1.41916322552,48.936662949,NA,0.3625,Mon Nov 06 12:46:42 2017,2.88374887354,6555,0.955848376809,263023121.46875,115989.063139511
2856,06,079,011701,06079011701,117.01,14000US06079011701,06079011701,San Luis Obispo,06079,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079011701,1,6079011701,117.01,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,0,2060,0,0,3.20153878801,1.63343815715,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,6546,0.263632120888,33099717.1953125,31651.5437444015
2857,06,079,011704,06079011704,117.04,14000US06079011704,06079011704,San Luis Obispo,06079,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079011704,1,6079011704,117.04,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,61,1701,3.6,0.492975874967,6.70702412503,1.58521639032,44.03378862,NA,0.45,Mon Nov 06 12:46:42 2017,3.58612580835,6547,0.226095094482,7657151.7890625,27062.25498072
2858,06,019,005906,06019005906,59.06,14000US06019005906,06019005906,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019005906,1,6019005906,59.06,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,0,808,0,0,8.08809799076,4.12658060753,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,840,0.50689869446,110947234.378906,64075.0003744452
2859,06,079,011001,06079011001,110.01,14000US06079011001,06079011001,San Luis Obispo,06079,Central Coast Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06079011001,1,6079011001,110.01,San Luis Obispo,06079,San Luis Obispo,11,NA,NA,NA,NA,11,2015,0.5,0,3.11314017696,1.33323478416,266.64695683,NA,0.0625,Mon Nov 06 12:46:42 2017,0.545905707196,6535,0.169660178965,13080514.765625,20511.3155056272
2860,06,019,005905,06019005905,59.05,14000US06019005905,06019005905,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019005905,1,6019005905,59.05,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,206,2261,9.1,3.07502106156,15.1249789384,3.07396884614,33.77987743,NA,1.1375,Mon Nov 06 12:46:42 2017,9.11101282618,839,0.49535139142,126882446.300781,65419.4103047883
2861,06,019,006201,06019006201,62.01,14000US06019006201,06019006201,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019006201,1,6019006201,62.01,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,133,536,24.8,2.45679449921,47.1432055008,11.3995946433,45.966107433,NA,3.1,Mon Nov 06 12:46:42 2017,24.8134328358,847,0.126026234973,12195046.1132813,15457.2400056072
2862,06,037,481402,06037481402,4814.02,14000US06037481402,06037481402,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037481402,1,6037481402,4814.02,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,299,2106,14.2,7.61978492593,20.7802150741,3.35725258881,23.642623865,NA,1.775,Mon Nov 06 12:46:42 2017,14.1975308642,2569,0.0621647324742,2681328.2578125,7666.47542815391
2863,06,037,481500,06037481500,4815,14000US06037481500,06037481500,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037481500,1,6037481500,4815,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,78,1536,5.1,0.187363509902,10.0126364901,2.50644718883,49.14602331,NA,0.6375,Mon Nov 06 12:46:42 2017,5.078125,2570,0.0713952019442,3197749.81640625,9072.6615090953
2864,06,019,005000,06019005000,50,14000US06019005000,06019005000,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019005000,1,6019005000,50,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,97,1451,6.7,2.00456430752,11.3954356925,2.39563045535,35.755678438,NA,0.8375,Mon Nov 06 12:46:42 2017,6.68504479669,791,0.0652003175902,4048153.73046875,8061.76850717365
2865,06,019,005100,06019005100,51,14000US06019005100,06019005100,Fresno,06019,Central Valley Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06019005100,1,6019005100,51,Fresno,06019,San Joaquin Valley,10,NA,NA,NA,NA,117,2007,5.8,0,11.78241576,3.05225293876,52.625050668,NA,0.725,Mon Nov 06 12:46:42 2017,5.82959641256,792,0.0652658180179,4042269.25390625,8070.34489928146
2866,06,085,503334,06085503334,5033.34,14000US06085503334,06085503334,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085503334,1,6085503334,5033.34,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,31,2686,1.2,0,2.72585088211,0.778495348016,64.874612335,NA,0.15,Mon Nov 06 12:46:42 2017,1.15413253909,6899,0.218884536164,20882256.5078125,26707.6664381333
2867,06,037,480002,06037480002,4800.02,14000US06037480002,06037480002,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037480002,1,6037480002,4800.02,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,17,1119,1.5,0,6.55646523293,2.57982920048,171.98861337,NA,0.1875,Mon Nov 06 12:46:42 2017,1.51921358356,2538,0.0585728821104,1981453.53125,7240.98741450781
2868,06,037,480012,06037480012,4800.12,14000US06037480012,06037480012,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037480012,1,6037480012,4800.12,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,201,1758,11.5,4.25539194588,18.7446080541,3.69622859904,32.141118253,NA,1.4375,Mon Nov 06 12:46:42 2017,11.433447099,2540,0.0465246250537,1876420.2890625,5621.59679930948
2869,06,085,503332,06085503332,5033.32,14000US06085503332,06085503332,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085503332,1,6085503332,5033.32,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,17,2542,0.7,0,3.01345387017,1.18033360723,168.61908675,NA,0.0875,Mon Nov 06 12:46:42 2017,0.668764752164,6897,0.141066217264,12474508.7109375,17088.3005782303
2870,06,085,503330,06085503330,5033.30,14000US06085503330,06085503330,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085503330,1,6085503330,5033.3,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,108,1984,5.5,1.19577044843,9.80422955157,2.19603548549,39.927917918,NA,0.6875,Mon Nov 06 12:46:42 2017,5.4435483871,6895,0.226449287313,28137360.2226563,27862.9414971523
2871,06,085,504423,06085504423,5044.23,14000US06085504423,06085504423,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085504423,1,6085504423,5044.23,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,29,589,5,0,10.6202440787,2.86747146871,57.349429374,NA,0.625,Mon Nov 06 12:46:42 2017,4.92359932088,6956,0.0327727149983,884775.828125,4020.949099637
2872,06,085,511707,06085511707,5117.07,14000US06085511707,06085511707,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085511707,1,6085511707,5117.07,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,8,1130,0.7,0,1.63058294011,0.474787214341,67.826744906,NA,0.0875,Mon Nov 06 12:46:42 2017,0.70796460177,7113,0.881308702427,179411216.324219,109454.512816269
2873,06,085,511704,06085511704,5117.04,14000US06085511704,06085511704,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085511704,1,6085511704,5117.04,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,0,1592,0,0,4.21255103686,2.14926073309,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,7112,0.260159232386,24396499.515625,31693.7339938323
2874,06,085,511609,06085511609,5116.09,14000US06085511609,06085511609,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085511609,1,6085511609,5116.09,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,148,1773,8.3,3.05203374234,13.5479662577,2.67753380493,32.259443433,NA,1.0375,Mon Nov 06 12:46:42 2017,8.34743372814,7109,0.0976655473032,2442583.75,12099.8057613419
2875,06,085,512510,06085512510,5125.10,14000US06085512510,06085512510,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085512510,1,6085512510,5125.1,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,56,1959,2.8,0,7.31038136562,2.30121498246,82.186249374,NA,0.35,Mon Nov 06 12:46:42 2017,2.85860132721,7172,0.257915001558,36355879.9765625,32272.1676131228
2876,06,085,512509,06085512509,5125.09,14000US06085512509,06085512509,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085512509,1,6085512509,5125.09,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,19,1188,1.6,0,6.75654791689,2.63089179433,164.43073715,NA,0.2,Mon Nov 06 12:46:42 2017,1.59932659933,7171,0.105421974021,7674392.63671875,13224.7883992789
2877,06,085,512310,06085512310,5123.10,14000US06085512310,06085512310,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085512310,1,6085512310,5123.1,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,91,1300,7,0.975021061556,13.0249789384,3.07396884614,43.913840659,NA,0.875,Mon Nov 06 12:46:42 2017,7,7160,0.121585524484,6388402.65234375,15045.9645917173
2878,06,085,503331,06085503331,5033.31,14000US06085503331,06085503331,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085503331,1,6085503331,5033.31,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,42,1434,2.9,0,7.8126364901,2.50644718883,86.429213408,NA,0.3625,Mon Nov 06 12:46:42 2017,2.92887029289,6896,0.0635452660312,2161716.94140625,7518.33855369891
2879,06,085,510600,06085510600,5106,14000US06085510600,06085510600,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085510600,1,6085510600,5106,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,157,2317,6.8,1.27143800464,12.3285619954,2.82069489559,41.480807288,NA,0.85,Mon Nov 06 12:46:42 2017,6.77600345274,7095,0.06583345983,3298629.26953125,8206.99525832276
2880,06,085,511705,06085511705,5117.05,14000US06085511705,06085511705,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2011-2015,9,Total,CT,06085511705,1,6085511705,5117.05,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,0,306,0,0,0.114452587064,0.0583941770733,Inf,NA,0,Mon Nov 06 12:54:30 2017,0,15029,0.204955075293,19635633.171875,25088.2525098406
2881,06,085,513000,06085513000,5130,14000US06085513000,06085513000,Santa Clara,06085,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06085513000,1,6085513000,5130,Santa Clara,06085,Bay Area,01,NA,NA,NA,NA,46,1973,2.3,0,5.93160015588,1.85285722239,80.559009669,NA,0.2875,Mon Nov 06 12:46:42 2017,2.3314749113,7176,0.0762910211731,4383110.59765625,9642.35227499108
2882,06,089,010804,06089010804,108.04,14000US06089010804,06089010804,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089010804,1,6089010804,108.04,Shasta,06089,Shasta,13,NA,NA,NA,NA,0,805,0,0,8.08809799076,4.12658060753,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,7242,0.159665675749,14340830.6132813,20203.4893959467
2883,06,089,011002,06089011002,110.02,14000US06089011002,06089011002,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089011002,1,6089011002,110.02,Shasta,06089,Shasta,13,NA,NA,NA,NA,16,2324,0.7,0,3.11258207862,1.23090922379,175.84417483,NA,0.0875,Mon Nov 06 12:46:42 2017,0.688468158348,7248,0.254797866809,18464087.953125,32614.3345140126
2884,06,089,011703,06089011703,117.03,14000US06089011703,06089011703,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089011703,1,6089011703,117.03,Shasta,06089,Shasta,13,NA,NA,NA,NA,19,1178,1.6,0,6.07879567334,2.28509983334,142.81873958,NA,0.2,Mon Nov 06 12:46:42 2017,1.61290322581,7259,0.183819952336,16787164.0585938,23373.4246299434
2885,06,089,012604,06089012604,126.04,14000US06089012604,06089012604,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089012604,1,6089012604,126.04,Shasta,06089,Shasta,13,NA,NA,NA,NA,6,884,0.7,0,6.20153359417,2.80690489498,400.98641357,NA,0.0875,Mon Nov 06 12:46:42 2017,0.678733031674,7275,1.90547340114,1253046234.42188,232599.992889822
2886,06,089,010601,06089010601,106.01,14000US06089010601,06089010601,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089010601,1,6089010601,106.01,Shasta,06089,Shasta,13,NA,NA,NA,NA,0,1029,0,0,6.40307757602,3.2668763143,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,7235,0.134219331699,9142740.27734375,16813.3692691071
2887,06,089,010602,06089010602,106.02,14000US06089010602,06089010602,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089010602,1,6089010602,106.02,Shasta,06089,Shasta,13,NA,NA,NA,NA,116,2077,5.6,0,11.7555158789,3.14056932598,56.081595107,NA,0.7,Mon Nov 06 12:46:42 2017,5.58497833414,7236,0.156358552558,12571014.3671875,19758.2247846434
2888,06,089,010805,06089010805,108.05,14000US06089010805,06089010805,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089010805,1,6089010805,108.05,Shasta,06089,Shasta,13,NA,NA,NA,NA,87,1794,4.8,0,10.031710257,2.66923992706,55.609165147,NA,0.6,Mon Nov 06 12:46:42 2017,4.84949832776,7243,0.160452086603,15993837.3789063,20178.6691228122
2889,06,089,011403,06089011403,114.03,14000US06089011403,06089011403,Shasta,06089,Rural Areas,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06089011403,1,6089011403,114.03,Shasta,06089,Shasta,13,NA,NA,NA,NA,55,919,6,0,15.4856323174,4.83960832523,80.660138754,NA,0.75,Mon Nov 06 12:46:42 2017,5.98476605005,7254,0.141587636526,14010132.7734375,17756.7295271377
